39346004659472,Translation planes / Heinz Lüneburg.,1980
39346004659480,"Software manual for the elementary functions / William J. Cody, Jr. and William Waite.",1980
39346004660827,"Energy-efficient community planning : a guide to saving energy and producing power at the local level / James Ridgeway, with Carolyn S. Projansky.",1979
39346004664464,"The Construction industry : balance wheel of the economy / edited by Julian E. Lange, Daniel Quinn Mills.",1979
39346004664688,Business disclosure: government's need to know / edited by Harvey J. Goldschmid.,1979
39346004665545,"On the economics of solar energy : the public-utility interface / Stephen L. Feldman, Robert M. Wirtshafter.",1980
39346004668044,The geopolitics of hunger / by Josué de Castro ; with an introduction by Jean-Pierre Berlan.,1977
39346004668499,Forums of order : the Federal courts and business in American history / by Tony Allan Freyer.,1979
39346004668564,"The law of higher education, 1980 / by William A. Kaplin.",1980
39346004668911,Marketing law / Joe L. Welch.,1980
39346004669406,Stable recursions : with applications to the numerical solution of stiff systems / J. R. Cash.,1979
39346004669414,"Market structure, bargaining power, and resource price information / Walter C. Labys.",1980
39346004671832,Computer optimization techniques / William Conley.,1980
39346004673655,The world copper industry : structure and economic analysis / Raymond F. Mikesell.,1979
39346004674554,"Symmetry, an analytical treatment / J. Lee Kavanau.",1980
39346004674927,"U.S. food, making the most of a global resource / David W. McClintock.",1978
39346004676245,"Introduction to Hp spaces, with an appendix on Wolff's proof of the corona theorem / Paul Koosis.",1980
39346004678282,"Science, politics, and controversy : civilian nuclear power in the United States, 1946-1974 / Steven L. Del Sesto.",1979
39346004678639,Political investments in food production / edited by Barbara Huddleston and Jon McLin.,1979
39346004680379,"Autism, a reappraisal of concepts and treatment / edited by Michael Rutter and Eric Schopler.",1978
39346004681021,Law for the elephant : property and social behavior on the Overland Trail / by John Phillip Reid.,1980
39346004681393,General systems theory applied to nursing / Arlene M. Putt.,1978
39346004681948,Crime and justice in urban America / Herbert Jacob.,1980
39346004682052,"Needless hunger : voices from a Bangladesh village / Betsy Hartmann, James K. Boyce.",1979
39346004683183,"Geographical change and Industrial Revolution : coalmining in South West Lancashire, 1590-1799 / John Langton.",1979
39346004686764,Siting procedures for major energy facilities : some national cases.,1980
39346004687325,Public health and the law : issues and trends / edited by L. Lynn Hogue.,1980
39346004687432,"PSROs and the law / John D. Blum, Paul M. Gertman, Jean Rabinow.",1977
39346004687796,Government and the corporation / Ralph K. Winter.,1978
39346004688257,Corporations at the crossroads: governance and reform / edited by Deborah A. DeMott.,1980
39346004689362,"Conceptual models for nursing practice / [edited by] Joan P. Riehl, Callista Roy.",1980
39346004700508,"Law in the practice of psychiatry : a handbook for clinicians / Seymour L. Halleck, with the assistance of Nancy H. Halleck.",1980
39346004700532,Electricity for rural America : the fight for the REA / D. Clayton Brown.,1980
39346004701001,"Theory development : what, why, how?",1978
39346004701852,Distribution of zeros of entire functions / B. Ja. Levin ; [translated by R. P. Boas ... et al.].,1980
39346004704526,Business and government during the Eisenhower Administration : a study of the antitrust policy of the Antitrust Division of the Justice Department / Theodore Philip Kovaleff.,1980
39346004706505,Taxing unfair international trade practices : a study of U.S. antidumping and countervailing duty laws / Greyson Bryan.,1980
39346004707347,"Energy policy in perspective : today's problems, yesterday's solutions / Craufurd D. Goodwin ... [et al.] ; Craufurd D. Goodwin, editor.",1981
39346004707669,State models of dynamic systems : a case study approach / N. H. McClamroch.,1980
39346004708071,"Family nursing, theory and assessment / Marilyn M. Friedman, contributors: Barbara E. Bailey, Maxene Johnston, De Ann M. Young.",1981
39346004708626,Multivariable control theory / J. M. Layton.,1976
39346004721413,Stability of fluid motions / Daniel D. Joseph.,1976
39346004721421,Stability of fluid motions / Daniel D. Joseph.,1976
39346004723955,Nursing : the philosophy and science of caring / Jean Watson ; foreword by Madeleine Leininger.,1979
39346004725646,Argentine sugar politics : Tucumán and the Generation of Eighty / by Donna J. Guy.,1980
39346004725711,"Vulnerable infants : a psychosocial dilemma / edited by Jane Linker Schwartz, Lawrence H. Schwartz.",1977
39346004725836,"The politics of justice : a study in law, social science, and public policy / William C. Louthan.",1979
39346004726255,"International cooperation in nuclear energy / Joseph A. Yager, with the assistance of Ralph T. Mabry, Jr.",1981
39346004727733,The Memphis Commercial appeal: the history of a Southern newspaper.,1971
39346004728111,"The testing trap / Andrew J. Strenio, Jr.",1981
39346004728202,"Oil, war, and American security : the search for a national policy on foreign oil, 1941-1947 / Michael B. Stoff.",1980
39346004728236,The sun betrayed : a report on the corporate seizure of U.S. solar energy development / by Ray Reece. [cover design by Carlene Brady].,1979
39346004728756,"James Knowles, Victorian editor and architect / by Priscilla Metcalf.",1980
39346004729408,"Understanding the service economy : employment, productivity, location / Thomas M. Stanback, Jr. ; with a foreword by Eli Ginzberg.",1979
39346004729945,"The President, office and powers, 1787-1957; history and analysis of practice and opinion.",1957
39346004729978,"The professional nurse and the law / Daniel A. Rothman, Nancy Lloyd Rothman.",1977
39346004730026,"Theory construction in nursing : an adaptation model / Callista Roy, Sharon L. Roberts.",1981
39346004733236,Energy policies of the world / edited by Gerard J. Mangone.,1976
39346004733244,Energy policies of the world / edited by Gerard J. Mangone.,1976
39346004733251,Energy policies of the world / edited by Gerard J. Mangone.,1976
39346004736171,The world food crisis / Sayed Ahmed Marei.,1978
39346004739118,Discretion and lawlessness : compliance in the juvenile court / James T. Sprowls.,1980
39346004740157,Curriculum and instruction in nursing [by] Virginia C. Conley.,1973
39346004741239,U.S. Constitution : a guide to information sources / Earlean M. McCarrick.,1980
39346004742328,Dealing with death and dying.,1980
39346004743573,"Dow Jones-Irwin guide to estate planning / William C. Clay, Jr.",1980
39346004745065,Business arbitration--what you need to know / by Robert Coulson.,1980
39346004745917,An author's guide to the copyright law / Warren L. Patton.,1980
39346004745958,Case selection in the United States Supreme Court / Doris Marie Provine.,1980
39346004746337,The Walnut Creek contraceptive drug study : a prospective study of the side effects of oral contraceptives / edited by Savitri Ramcharan.,1974
39346004747186,"Ores to metals : the Rocky Mountain smelting industry / James E. Fell, Jr.",1979
39346004747384,Energy and security / edited by Gregory Treverton.,1980
39346004747582,The enigma of Felix Frankfurter / H. N. Hirsch.,1981
39346004748945,Oil revenues and accelerated growth : absorptive capacity in Iraq / Kadhim A. Al-Eyd.,1979
39346004748978,Optimization techniques with Fortran [by] James L. Kuester [and] Joe H. Mize.,1973
39346004749067,"Selected studies on energy : background papers for Energy, the next twenty years / Hans H. Landsberg, editor.",1980
39346004749216,"The California wine industry, 1830-1895 : a study of the formative years / Vincent P. Carosso.",1976
39346004762003,The Guggenheims : the making of an American dynasty / Harvey O'Connor.,1976
39346004762284,The woolen industry of the Midwest [by] Norman L. Crockett.,1970
39346004762714,"Autism, new directions in research and education / edited by Christopher D. Webster ... [et al.].",1980
39346004763373,"World mineral trends and U.S. supply problems / Leonard L. Fischman, Project Director.",1980
39346004763654,"The Psychosurgery debate : scientific, legal, and ethical perspectives / edited by Elliot S. Valenstein.",1980
39346004763852,Rights of the elderly & retired : a peoples' handbook / William R. Wishard.,1978
39346004764314,"The Revolution, the Constitution, and America's third century : the Bicentennial Conference on the United States Constitution : a social and philosophical examination of the Constitution, its two centuries of influence on American life, and its implications for future generations ; [photography by Harvey Michael Newman].",1980
39346004764322,"The Revolution, the Constitution, and America's third century : the Bicentennial Conference on the United States Constitution : a social and philosophical examination of the Constitution, its two centuries of influence on American life, and its implications for future generations ; [photography by Harvey Michael Newman].",1980
39346004764454,Clarence Darrow : a sentimental rebel / Arthur and Lila Weinberg.,1980
39346004764785,The international petroleum cartel / U.S. Federal Trade Commission.,1976
39346004765469,"Beyond the Adirondacks : the story of St. Regis Paper Company / Eleanor Amigo and Mark Neuffer ; Elwood R. Maunder, general editor.",1980
39346004766459,"Fair use and free inquiry : copyright law and the new media / John Shelton Lawrence and Bernard Timberg, editors.",1980
39346004766871,Employing the handicapped : a practical compliance manual / by Arno B. Zimmer.,1981
39346004768240,"The tobacco lords : a study of the tobacco merchants of Glasgow and their trading activities, c. 1740-90 / [by] T. M. Devine.",1975
39346004769073,Securing U.S. energy supplies : the private sector as an instrument of public policy / William G. Prast.,1981
39346004771103,"Uranium, nonproliferation and energy security / Steven J. Warnecke.",1979
39346004771376,Essays on the law and economics of local governments / edited by Daniel Rubinfeld.,1979
39346004771756,Public policy for chemicals : national and international issues / Sam Gusman ... [et al.].,1980
39346004772044,The consistency doctrine and the limits of planning / Joseph F. DiMento.,1980
39346004772630,International energy strategies : proceedings of the 1979 IAEE/RFF conference / edited by Joy Dunkerley.,1980
39346004773216,Milking the public : political scandals of the dairy lobby from L. B. J. to Jimmy Carter / Michael McMenamin and Walter McNamara.,1980
39346004775088,"James M. Landis, dean of the regulators / Donald A. Ritchie.",1980
39346004776466,America's energy : reports from the Nation on 100 years of struggles for the democratic control of our resources / edited by Robert Engler.,1980
39346004776490,"Critical food issues of the eighties / edited by Marylin Chou, David P. Harmon, Jr.",1979
39346004780922,Legal handbook for nonprofit organizations / Marc J. Lane.,1980
39346004781573,Pseudodifferential operators / Michael E. Taylor.,1981
39346004781755,Like it was : the diaries of Malcolm Muggeridge ; selected and edited by John Bright-Holmes.,1981
39346004783058,"Energy, politics, and public policy / Walter A. Rosenbaum.",1981
39346004783223,"Corporations and information : secrecy, access, and disclosure / Russell B. Stevenson, Jr.",1980
39346004783710,Modelling of dynamical systems / edited by H. Nicholson.,1980
39346004783728,Modelling of dynamical systems / edited by H. Nicholson.,1980
39346004784015,"Energy policy : timely reports to keep journalists, scholars, and the public abreast of developing issues, events, and trends.",1981
39346004785871,"Nurses' responses to patients' suffering / Lois Leiderman Davitz, Joel Robert Davitz, with Charlene Fischi Rubin.",1980
39346004786580,The Nazi/Skokie conflict : a civil liberties battle / David Hamlin.,1980
39346004786663,The politics of land-use reform / Frank J. Popper.,1981
39346004788479,Business organization and finance : legal and economic principles / by William A. Klein.,1980
39346004790988,Genetics and the law II / edited by Aubrey Milunsky and George J. Annas.,1980
39346004793933,How courts govern America / Richard Neely.,1981
39346004794162,The modern corporate manager : responsibility and regulation / William A. Groening.,1981
39346004795003,Policy implementation : penalties or incentives? / Edited by John Brigham and Don W. Brown.,1980
39346004796399,"Criminal justice research : approaches, problems, and policy / edited by Susette M. Talarico.",1980
39346004796878,"Energy policy and forecasting : economic, financial, and technological dimensions / Glenn R. DeSouza.",1981
39346004797439,"U.S.-Mexican energy relationships : realities and prospects / edited by Jerry R. Ladman, Deborah J. Baldwin, Elihu Bergman.",1981
39346004797603,"Non-nuclear futures : the case for an ethical energy strategy / Amory B. Lovins, John H. Price.",1980
39346004797991,Improving assessment of schoolchildren / Carol Schneider Lidz.,1981
39346004798015,"Innovation, competition, and government policy in the semiconductor industry / Robert W. Wilson, Peter K. Ashton, Thomas P. Egan.",1980
39346004798296,"Health regulation : certificate of need and 1122 / Herbert Harvey Hyman, contributors, Robert M. Crane ... [et al.].",1977
39346004798353,"Deregulating American industry : legal and economic problems / edited by Donald L. Martin, Warren F. Schwartz.",1977
39346004798528,Current legal aspects of doing business in the Far East. Editor: Richard C. Allison.,1972
39346004798544,"Current legal aspects of foreign investment in the United States / editors, Daniel M. Evans ... [et al.].",1976
39346004800670,"Student characteristics and teaching / Jere E. Brophy and Carolyn M. Evertson with Linda M. Anderson, Michael C. Baum, and John Crawford.",1981
39346004800795,Recommendations and summary findings.,1980
39346004804110,On the integration of algebraic functions / James Harold Davenport.,1981
39346004806057,"Classrooms in the crossfire : the rights and interests of students, parents, teachers, administrators, librarians, and the community / Robert M. O'Neil.",1981
39346004821890,"Beyond the courtroom : programs in community justice and conflict resolution / Benedict S. Alper, Lawrence T. Nichols.",1981
39346004823243,"OECD/IEA Parliamentary Symposium on Energy and the Economy : April 10-11, 1981 / International Energy Agency, Organisation for Economic Co-operation and Development.",1981
39346004823441,"Information activities, electronics, and telecommunications technologies : impact on employment, growth, and trade.",1981
39346004823904,"Indicators of justice : measuring the performance of prosecution, defense, and court agencies involved in felony proceedings / Sorrel Wildhorn, Marvin Lavin, Anthony Pascal.",1977
39346004826964,The litigious society / Jethro K. Lieberman.,1981
39346004827095,"Industrial concentration and the market system : legal, economic, social, and political perspectives / edited by Eleanor M. Fox and James T. Halverson.",1979
39346004827137,The SEC and the public interest / Susan M. Phillips and J. Richard Zecher.,1981
39346004840395,Energy and the environment : conflict in public policy / Walter J. Mead.,1978
39346004840601,"Lie-Bäcklund transformations in applications / Robert L. Anderson, Nail H. Ibragimov.",1979
39346004841740,Accounting and federal regulation / James P. Bedingfield.,1982
39346004842375,State space theory of discrete linear control / Vladimír Strejc.,1981
39346004844405,"Should the federal government significantly curtail the powers of labor unions in the United States? : intercollegiate debate topic, 1981-1982, pursuant to Public Law 88-246 / compiled by the Congressional Research Service, Library of Congress.",1981
39346004844678,Power play : oil in the Middle East / by Leonard Mosley.,1974
39346004848224,"Edward Douglass White, defender of the conservative faith / Robert B. Highsaw.",1981
39346004849586,Law and politics in the Supreme Court; new approaches to political jurisprudence.,1964
39346004852424,"Trademarks : a guide to the selection, administration, and protection of trademarks in modern business practice / John D. Oathout.",1981
39346004853398,"Interpolation of linear operators / by S.G. Kreĭn, Ju.I. Petunin, E.M. Semenov.",1982
39346004853968,"The prosecution function / David M. Nissman, Ed Hagen.",1982
39346004854164,Compressible flow / Stefan Schreier.,1982
39346004854370,"The Impact of OSHA : a study of the effects of the Occupational Safety and Health Act on three key industries--aerospace, chemicals, and textiles / by Herbert R. Northrup ... [et al.]",1978
39346004856177,Legal liability in psychotherapy / Benjamin M. Schutz.,1982
39346004856292,Going by the book : the problem of regulatory unreasonableness / Eugene Bardach & Robert A. Kagan.,1982
39346004858454,The Global political economy of food / edited by Raymond F. Hopkins and Donald J. Puchala.,1978
39346004860369,Independent journey : the life of William O. Douglas / by James F. Simon.,1980
39346004862266,"The road to OPEC : United States relations with Venezuela, 1919-1976 / Stephen G. Rabe.",1982
39346004864700,Miller's court / Arthur R. Miller.,1982
39346004865715,"Nursing process : application of theories, frameworks, and models / edited by Janet W. Griffith, Paula J. Christensen.",1982
39346004866119,"The Italian cotton industry in the later Middle Ages, 1100-1600 / Maureen Fennell Mazzaoui.",1981
39346004866747,"Boom town newspapers : journalism on the Rocky Mountain mining frontier, 1859-1881 / David Fridtjof Halaas ; foreword by Ralph Looney.",1981
39346004867091,Elementary theory of metric spaces : a course in constructing mathematical proofs / Robert B. Reisel.,1982
39346004867406,"Innovations, product developments and technology transfers : an empirical study of dynamic competitive advantage, the case of electronic calculators / Badiul Alam Majumdar.",1982
39346004867893,"Insurance deregulation : issues and perspectives : essays on the regulation-deregulation controversy and its significance for insurance companies, agents, and consumers / edited by Nathan Weber.",1982
39346004880169,"After the second oil crisis : energy policies in Europe, America, and Japan / edited by Wilfrid L. Kohl.",1982
39346004881118,"30 questions librarians ask about taping copyrighted television programs for educational use : interpreting the guidelines for off-air recording / Washington Office, American Library Association.",1982
39346004881951,School nursing : a framework for practice / Susan J. Wold.,1981
39346004881985,"Socialization, sexism, and stereotyping : women's issues in nursing / edited by Janet Muff.",1982
39346004882009,A plough in field arable : Western agribusiness in Third World agriculture / Sarah Potts Voll.,1980
39346004882033,"Sexuality and physical disability : personal perspectives / edited by David G. Bullard, Susan E. Knight.",1981
39346004883619,Current trends in the Soviet and East European food economy / edited by Karl-Eugen Wädekin = Osteuropas Nahrungswirtschaft Gestern und Morgen / herausgegeben von Karl-Eugen Wädekin.,1982
39346004886307,Industrial development and migrant labour in Latin America / Julian Laite.,1981
39346004889590,Self-directed learning in nursing / edited by Signe S. Cooper.,1980
39346004890325,Social science in the courtroom : statistical techniques and research methods for winning class-action suits / James W. Loewen.,1982
39346004890697,Population policy and the U.S. Constitution / Larry D. Barnett ; with a foreword by Kurt W. Back.,1982
39346004891257,"The Use of coal in industry : report / by the Coal Industry Advisory Board, International Energy Agency.",1982
39346004891307,Regional perspectives on energy issues / edited by Helen Axel.,1982
39346004892305,"The battle for Butte : mining and politics on the northern frontier, 1864-1906 / by Michael P. Malone.",1981
39346004892669,Felix Frankfurter and his times / Michael E. Parrish.,1982
39346004896314,Black journals of the United States / Walter C. Daniel.,1982
39346004898583,Probation and parole; principles and practices.,1964
39346004900793,International telecommunications : user requirements and supplier strategies / edited by Kathleen Landis Lancaster.,1982
39346004901577,Law and ethics in health care / edited by John B. McKinlay.,1982
39346004903284,The challenge of law reform / by Arthur T. Vanderbilt.,1976
39346004904019,American steel makers and the coming of the Second World War / by Richard A. Lauderbaugh.,1980
39346004920510,The Victorian Periodical Press : samplings and soundings / edited by Joanne Shattock and Michael Wolff.,1982
39346004921609,"Oil or industry? : energy, industrialisation and economic policy in Canada, Mexico, the Netherlands, Norway and the United Kingdom / edited by Terry Barker, Vladimir Brailovsky.",1981
39346004921997,In the wake of war : memoirs of an Alabama Military Government officer in World War II Italy / Robert M. Hill and Elizabeth Craig Hill.,1982
39346004922235,"Energy for development, an international challenge : prepared for the North-South Roundtable of the Society for International Development / John Foster ... [et al.].",1981
39346004922318,The international energy relations of China / Kim Woodard.,1980
39346004923167,"Downsizing Detroit : the future of the U.S. automobile industry / N.P. Kannan, Kathy K. Rebibo, Donna L. Ellis ; foreword by John J. Fearnsides.",1982
39346004923431,"The European transition from oil : societal impacts and constraints on energy policy / edited by Gordon T. Goodman, Lars A. Kristoferson, and Jack M. Hollander.",1981
39346004923563,Investment policies of national oil companies / Abderrahmane Megateli.,1980
39346004923878,"Learning to be a resident assistant : a manual for effective participation in the training program / M. Lee Upcraft, with the collaboration of Guy T. Pilato, Dan J. Peterman.",1982
39346004924074,"Residence hall assistants in college : a guide to selection, training, and supervision / M. Lee Upcraft, with the collaboration of Guy T. Pilato.",1982
39346004924561,Minnesota rag : the dramatic story of the landmark Supreme Court case that gave new meaning to freedom of the press / Fred W. Friendly.,1981
39346004927549,"A bibliography of nursing literature, 1961-1970 / edited and compiled by Alice M. C. Thompson.",1974
39346004927556,"A bibliography of nursing literature 1859-1960, with an historical introduction; edited and compiled by Alice M. C. Thompson.",1968
39346004928216,Analyzing demand behavior : a study of energy elasticities / Douglas R. Bohi.,1981
39346004928372,"Conference diplomacy : a case study : the World Food Conference, Rome, 1974 / by Edwin McC. Martin ; foreword by Peter F. Krogh ; introd. by Martin F. Herz.",1979
39346004928745,"Control of chemicals in importing countries : proceedings of the Seminar on the Control of Chemicals in Importing Countries, (Dubrovnik, 22-25 April 1981).",1982
39346004932705,"Independence & empire : the New South's cotton mill campaign, 1865-1901 / Patrick J. Hearden.",1982
39346004932739,Copyright handbook / Donald F. Johnston.,1982
39346004933687,The Brandeis/Frankfurter connection : the secret political activities of two Supreme Court justices / Bruce Allen Murphy.,1982
39346004934685,Individual performance assessment : an approach to criterion-referenced test development / Robert W. Swezey.,1981
39346004935997,"Newspapers and new politics : midwestern municipal reform, 1890-1900 / by David Paul Nord.",1981
39346004936920,Indians and criminal justice / edited by Laurence French.,1982
39346004950814,Nuclear energy prospects to 2000 : a joint report / by the Secretariats of the OECD--Nuclear Energy Agency and the International Energy Agency.,1982
39346004953206,"Menstruation and menopause : the physiology and psychology, the myth and the reality / by Paula Weideger.",1976
39346004953958,American political trials / edited by Michal R. Belknap.,1981
39346004955912,"U.S.-Japanese agricultural trade relations / edited by Emery N. Castle and Kenzo Hemmi, with Sally A. Skillings.",1982
39346004956142,"Big business in China : Sino-foreign rivalry in the cigarette industry, 1890-1930 / Sherman Cochran.",1980
39346004956373,"Sentencing reform : experiments in reducing disparity / Martin L. Forst, editor.",1982
39346004959641,Oil politics in the 1980s : patterns of international cooperation / Øystein Noreng.,1978
39346004960938,Law and the legal process / edited by Victoria L. Swigert.,1982
39346004962934,"Hyperactivity : current issues, research, and theory / Dorothea M. Ross, Sheila A. Ross.",1982
39346004963072,"Equal justice under law : constitutional development, 1835-1875 / by Harold M. Hyman and William M. Wiecek.",1982
39346004963296,Innovative electric rates : issues in cost-benefit analysis / edited by Sanford V. Berg.,1983
39346004964575,Energy and development in Latin America : perspectives for public policy / Nazli Choucri.,1982
39346004965879,"Advances in nursing theory development / editor, Peggy L. Chinn.",1983
39346004969145,"Evaluating mathematical programming techniques : proceedings of a conference held at the National Bureau of Standards, Boulder, Colorado, January 5-6, 1981 / edited by John M. Mulvey.",1982
39346004971638,Instrumentalism and American legal theory / Robert Samuel Summers.,1982
39346004972909,A guide for software entrepreneurs / A.L. Frank.,1982
39346004973899,The enchanted ring : the untold story of penicillin / John C. Sheehan.,1982
39346004976967,"The legal dimensions of nursing practice / LaVerne R. Rocereto, Cynthia M. Maleski.",1982
39346004977361,"The regulation of natural gas : policy and politics, 1938-1978 / M. Elizabeth Sanders.",1981
39346004978765,"The Rise and fall of national test scores / edited by Gilbert R. Austin, Herbert Garber.",1982
39346004990158,"U.S. energy policy and U.S. foreign policy in the 1980s : report of the Atlantic Council's Energy Policy Committee / John E. Gray, chairman and co-rapporteur, Henry H. Fowler, co-chairman, Joseph W. Harned, co-rapporteur and project director ; foreword by Kenneth Rush.",1981
39346004990497,"Energy-policy analysis and congressional action / edited by Raymond C. Scheppach, Everett M. Ehrlich.",1982
39346004990554,"Neighborhood justice : assessment of an emerging idea / Roman Tomasic, Malcolm Feeley.",1982
39346004990810,Holistic nursing / Barbara Blattner.,1981
39346004991081,"Deferred compensation : the new methodology for executive reward / Robert J. Hansman, John W. Larrabee.",1983
39346004991412,"Legal rights and mental-health care / Stanley S. Herr, Stephen Arons, Richard E. Wallace, Jr.",1983
39346004992642,Early American law and society / Stephen Botein.,1983
39346004993400,Law in antebellum society : legal change and economic expansion / Jamil Zainaldin.,1983
39346004993632,"Roots of radicalism : Jews, Christians, and the New Left / Stanley Rothman, S. Robert Lichter.",1982
39346004994119,Total curvature in Riemannian geometry / T.J. Willmore.,1982
39346004994234,"Oil strategy and politics, 1941-1981 / Walter J. Levy ; edited by Melvin A. Conant.",1982
39346004996791,World energy outlook / International Energy Agency.,1982
39346004997971,"The Psychology of the courtroom / edited by Norbert L. Kerr, Robert M. Bray.",1982
39346004998367,The brotherhood of oil : energy policy and the public interest / by Robert Engler.,1977
39346004999886,The Neuman systems model : application to nursing education and practice / Betty Neuman.,1982
39346005000353,Systems of quasilinear equations and their applications to gas dynamics / by B.L. Rozdestvenskiĭ and N.N. Janenko.,1983
39346005001088,"TSCA'S impact on society and chemical industry / George W. Ingle, editor.",1983
39346005001468,"Government and campus : federal regulation of religiously affiliated higher education / Edward McGlynn Gaffney, Jr., and Philip R. Moots.",1982
39346005005063,"Differential forms orthogonal to holomorphic functions or forms, and their properties / by L.A. Aĭzenberg, S.A. Dautov.",1983
39346005005097,"Fur trade and exploration : opening the Far Northwest, 1821-1852 / by Theodore J. Karamanski.",1983
39346005005907,"The censors and the schools / by Jack Nelson and Gene Roberts, Jr.",1977
39346005006061,The Future of our liberties : perspectives on the Bill of Rights / edited by Stephen C. Halpern.,1982
39346005006459,Living with energy shortfall : a future for American towns and cities / Jon Van Til.,1982
39346005006467,Law and economy : the legal regulation of corporate capital / Kelvin Jones.,1982
39346005008083,Issues in health care regulation / edited by Richard S. Gordon.,1980
39346005011004,The analysis of judicial reform / edited by Philip L. Dubois.,1982
39346005012077,Oil power / Carl Solberg.,1976
39346005012499,"The insanity defense : philosophical, historical, and legal perspectives / by Donald H.J. Hermann.",1983
39346005013000,"More than news : media power in public affairs / Michael Bruce MacKuen, Steven Lane Coombs ; foreword by Warren E. Miller.",1981
39346005014065,Regional transformation and industrial revolution : a geography of the Yorkshire woollen industry / Derek Gregory.,1982
39346005014321,The rights and privileges of the press.,1970
39346005015559,The Little magazine in America : a modern documentary history / edited by Elliott Anderson and Mary Kinzie.,1978
39346005015757,"Law and the nation, 1865-1912 / Jonathan Lurie.",1983
39346005015765,Law in the new republic : private law and the public estate / George Dargo.,1983
39346005018587,Boundary-value problems with free boundaries for elliptic systems of equations / by V.N. Monakhov ; [translated from the Russian by H.H. McFaden ; translation edited by Lev J. Leifman].,1983
39346005019361,"Refinery flexibility in the OECD area, 1979-1985-1990 / prepared by Petroleum Economics, Ltd. for the International Energy Agency, Paris.",1981
39346005019379,"Micro-electronics, robotics and jobs.",1982
39346005020708,Labor guide to labor law / Bruce S. Feldacker.,1983
39346005020831,"The Critical link : energy and national security in the 1980s / Charles K. Ebinger, project director ; foreword by Henry A. Kissinger ; energy and national security staff, Wayne Berman, Richard J. Kessler, Eugenie Maechling.",1982
39346005021284,The world in their web : dynamics of textile multinationals / Frederick Clairmonte and John Cavanagh.,1983
39346005021698,"Aircraft industry dynamics : an analysis of competition, capital, and labor / Barry Bluestone, Peter Jordan, Mark Sullivan.",1981
39346005023140,Continuous semigroups in Banach algebras / Allan M. Sinclair.,1982
39346005023942,Energy and American values / Ian Barbour ... [et al.] ; preface by John Agresto.,1982
39346005024528,"Magazines for children : a guide for parents, teachers, and librarians / Selma K. Richardson.",1983
39346005025319,"Disabled persons and the law : state legislative issues / Bruce Dennis Sales, D. Matthew Powell, Richard Van Duizend, and associates.",1982
39346005025525,Dismantling America : the rush to deregulate / Susan J. Tolchin and Martin Tolchin.,1983
39346005025822,Nuclear inc. : the men and money behind nuclear energy.,1983
39346005026259,Approximation of Hilbert space operators / Domingo A. Herrero.,1982
39346005027943,"The Defense counsel / William F. McDonald, editor.",1983
39346005028040,"American court management : theories and practices / David J. Saari ; foreword by Charles H. Starrett, Jr.",1982
39346005029295,"Magnet hospitals : attraction and retention of professional nurses / Task Force on Nursing Practice in Hospitals, American Academy of Nursing.",1983
39346005041696,Fiasco / Jack Anderson with James Boyd.,1983
39346005041829,"""How can you defend those people?"" : the making of a criminal lawyer / James S. Kunen.",1983
39346005044385,"Modification of child and adolescent behavior / Garth J. Blackham, Adolph Silberman.",1980
39346005044757,Medieval mensuration : Quadrans vetus and Geometrie due sunt partes principales ... / Nan L. Hahn.,1982
39346005048741,Costs of coal pollution abatement : results of an international symposium / edited by Edward S. Rubin and Ian M. Torrens.,1983
39346005049558,The nursing process [papers] Edited by Marie M. Seedor.,1973
39346005049780,The idea of health : implications for the nursing professional / Judith A. Smith.,1983
39346005050531,Rights on trial : the odyssey of a people's lawyer / Arthur Kinoy.,1983
39346005050721,"The technique of child psychoanalysis : discussions with Anna Freud / Joseph Sandler, Hansi Kennedy, Robert L. Tyson.",1980
39346005052016,"Operator algebras and group representations : proceedings of the international conference held in Neptun (Romania) September 1-13, 1980 / edited for INCREST by Gr. Arsene ... [et al.].",1984
39346005052024,"Operator algebras and group representations : proceedings of the international conference held in Neptun (Romania) September 1-13, 1980 / edited for INCREST by Gr. Arsene ... [et al.].",1984
39346005052495,Forging new rights in western waters / Robert G. Dunbar.,1983
39346005056587,"Integral representations and residues in multidimensional complex analysis / I. [i.e. L.] A. Aizenberg, A.P. Yuzhakov.",1983
39346005056868,International cooperation for rational use of energy in industry : proceedings of an International Seminar on Rational Use of Energy in Industry / organized by the Latin American Energy Organization ... [et al.] ; Lima 4-8 July 1983.,1983
39346005056892,"Public policy, science, and environmental risk : addresses / by J. Richard Crout ... [et al.] ; edited by Sandra Panem.",1983
39346005056926,Aluminium industry : energy aspects of structural change.,1983
39346005059474,"Slater nursing competencies rating scale / Mabel A. Wandelt, Doris Slater Stewart.",1975
39346005061363,The blind eagle : stories from the courtroom / Harriet Ziskin ; with illustrations by Jimi Evins.,1982
39346005061504,"On educational testing / Scarvia B. Anderson, John S. Helmick, editors.",1983
39346005061645,"Brass Valley : the story of working people's lives and struggles in an American industrial region / the Brass Workers History Project ; compiled and edited by Jeremy Brecher, Jerry Lombardi, and Jan Stackhouse.",1982
39346005061835,"Solutions to ethical and legal problems in social research / edited by Robert F. Boruch, Joe S. Cecil.",1983
39346005066412,"The hydrophobic fragmental constant, its derivation and application : a means of characterizing membrane systems / Roelof F. Rekker.",1977
39346005066511,Coping with psychiatric and psychological testimony / Jay Ziskin.,1981
39346005066529,Coping with psychiatric and psychological testimony / Jay Ziskin.,1981
